,Restaurant,Location,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Count Cuisine,Delivery_Time
212,ID_4298,Mumbai Central,Mumbai,"Salad, Beverages, Healthy Food, Desserts",200.0,50,3.5,36.0,24.0,4,65.0
213,ID_7158,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Ice Cream, Cafe, Pizza, Burger, Beverages",200.0,50,4.5,2805.0,1457.0,5,45.0
214,ID_7750,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Asian, Biryani, North Indian, Desserts",200.0,50,4.1,37.0,30.0,4,45.0
215,ID_7397,"Sector 63A,Gurgaon",Gurgaon,"Continental, Burger, Wraps, Beverages",150.0,50,4.0,34.0,27.0,4,30.0
216,ID_5574,Delhi University-GTB Nagar,Delhi,"Fast Food, Chinese",150.0,50,3.6,63.0,26.0,2,30.0
217,ID_4635,"FTI College, Law College Road, Pune",Pune,Street Food,100.0,50,3.6,63.0,26.0,1,30.0
218,ID_6659,"Jaya Nagar, Saidabad, Hyderabad",Hyderabad,Chinese,100.0,50,3.6,63.0,26.0,1,30.0
219,ID_621,"Sector 63A,Gurgaon",Gurgaon,"Mithai, Street Food, Chinese",150.0,50,3.3,35.0,16.0,3,65.0
220,ID_7260,Majestic,Bangalore,"North Indian, Mughlai",150.0,50,3.6,63.0,26.0,2,30.0
221,ID_5602,"Sector 1, Noida",Noida,"North Indian, Chinese",250.0,50,2.8,27.0,11.0,2,30.0
222,ID_7252,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Tamil, Biryani, South Indian, Chettinad, North Indian, Chinese",250.0,50,3.9,163.0,112.0,6,30.0
223,ID_2879,"Sandhurst Road, Mumbai CST Area",Mumbai,"South Indian, North Indian, Fast Food",200.0,50,3.7,182.0,107.0,3,45.0
224,ID_2637,Majestic,Bangalore,"Chinese, North Indian, Street Food",150.0,50,3.6,63.0,26.0,3,30.0
225,ID_6278,"Nathan Road, Mangaldas Road, Pune",Pune,"Chinese, Cantonese",200.0,50,4.7,441.0,259.0,2,30.0
226,ID_4625,"Delhi Administration Flats, Timarpur",Delhi,"North Eastern, Momos, Fast Food, Beverages, Tibetan",100.0,50,2.9,63.0,26.0,5,30.0
227,ID_3176,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Fast Food, Chinese",150.0,50,3.5,26.0,6.0,2,30.0
228,ID_6778,Pune University,Pune,Street Food,100.0,50,3.6,63.0,26.0,1,30.0
229,ID_6312,"MG Road, Pune",Pune,"Maharashtrian, South Indian, Chinese",150.0,50,3.3,12.0,7.0,3,30.0
230,ID_6002,"D-Block, Sector 63, Noida",Noida,Bakery,50.0,50,3.2,11.0,1.0,1,30.0
231,ID_3655,"Dockyard Road, Mumbai CST Area",Mumbai,Mithai,100.0,99,3.9,60.0,15.0,1,45.0
232,ID_3288,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, South Indian, Fast Food",100.0,50,3.6,63.0,26.0,3,30.0
233,ID_6406,"Raja Bazar, Kolkata",Kolkata,"Biryani, Mughlai",100.0,50,3.6,353.0,53.0,2,30.0
234,ID_1059,"Sector 3, Marathalli",Bangalore,"Chinese, North Indian",100.0,50,3.6,63.0,26.0,2,30.0
235,ID_8302,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Rolls",100.0,50,3.6,27.0,12.0,2,30.0
236,ID_6710,"Sector 1, Noida",Noida,"Pizza, Fast Food",150.0,50,3.7,43.0,9.0,2,30.0
237,ID_731,"Raja Bazar, Kolkata",Kolkata,Bengali,150.0,50,3.6,63.0,26.0,1,30.0
238,ID_2132,Mumbai Central,Mumbai,Fast Food,100.0,50,3.3,10.0,4.0,1,30.0
239,ID_3491,"Sector 3, Marathalli",Bangalore,"Chinese, Thai",200.0,50,3.5,13.0,9.0,2,30.0
240,ID_6264,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese, Mughlai",300.0,50,3.4,47.0,25.0,3,30.0
241,ID_437,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Fast Food",100.0,50,3.3,10.0,26.0,2,30.0
242,ID_6300,"Sector 3, Marathalli",Bangalore,"Mithai, Street Food",150.0,50,3.4,13.0,1.0,2,30.0
243,ID_7465,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Tibetan, Chinese, Momos",250.0,50,4.2,633.0,269.0,3,45.0
244,ID_1148,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Fast Food, Burger",150.0,50,3.5,23.0,6.0,2,30.0
245,ID_8026,"Nathan Road, Mangaldas Road, Pune",Pune,"Street Food, Fast Food, Beverages",150.0,50,3.4,13.0,10.0,3,45.0
246,ID_462,Mumbai Central,Mumbai,Bakery,300.0,50,3.8,77.0,52.0,1,30.0
247,ID_2237,"Sector 1, Noida",Noida,"North Indian, Chinese",300.0,50,3.6,63.0,26.0,2,30.0
248,ID_7266,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Fast Food, Chinese",200.0,50,3.6,63.0,26.0,3,30.0
249,ID_1209,"Moulali, Kolkata",Kolkata,"Cafe, Desserts",300.0,50,3.6,54.0,34.0,2,30.0
250,ID_3624,Delhi University-GTB Nagar,Delhi,"Cafe, Fast Food",200.0,50,3.6,63.0,26.0,2,30.0
251,ID_376,"D-Block, Sector 63, Noida",Noida,"Andhra, Hyderabadi, Biryani, South Indian, North Indian, Rolls, Mughlai",200.0,50,3.7,112.0,41.0,7,30.0
252,ID_3209,"Sector 1, Noida",Noida,"Fast Food, Healthy Food",100.0,50,3.6,63.0,26.0,2,10.0
253,ID_6128,Majestic,Bangalore,"North Indian, Chinese",150.0,50,3.6,63.0,26.0,2,30.0
254,ID_2947,"Sector 1, Noida",Noida,"North Indian, Chinese, Mughlai",250.0,50,3.6,76.0,38.0,3,30.0
255,ID_911,"Sector 14, Noida",Noida,Biryani,100.0,50,3.6,63.0,26.0,1,30.0
256,ID_3342,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.6,63.0,26.0,2,65.0
257,ID_1427,"MG Road, Pune",Pune,"Italian, Fast Food",200.0,50,3.7,101.0,29.0,2,45.0
258,ID_534,"Sector 63A,Gurgaon",Gurgaon,North Indian,150.0,50,4.1,144.0,33.0,1,30.0
259,ID_5511,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,North Indian,100.0,50,3.5,49.0,7.0,1,30.0
260,ID_5405,"Sector 1, Noida",Noida,"Desserts, Bakery",150.0,50,3.5,20.0,16.0,2,30.0
261,ID_1004,Mumbai Central,Mumbai,"Fast Food, Sandwich",100.0,50,3.0,4.0,1.0,2,30.0
262,ID_6107,"Dockyard Road, Mumbai CST Area",Mumbai,"Italian, Lebanese, North Indian",150.0,50,3.2,15.0,7.0,3,30.0
263,ID_7260,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Mughlai, Beverages",150.0,50,3.6,63.0,26.0,3,30.0
264,ID_4625,"Babarpur, New Delhi, Delhi",Delhi,"North Eastern, Momos, Fast Food, Beverages, Tibetan",100.0,50,2.9,63.0,26.0,5,30.0
265,ID_4593,"Dockyard Road, Mumbai CST Area",Mumbai,"Chinese, Mughlai, North Indian, Seafood, Biryani",200.0,50,3.8,426.0,196.0,5,45.0
266,ID_4031,"FTI College, Law College Road, Pune",Pune,Ice Cream,100.0,50,4.0,61.0,40.0,1,30.0
267,ID_6013,"Raja Bazar, Kolkata",Kolkata,"Cafe, Spanish, Italian, Mexican, Salad, Juices",250.0,50,4.1,1307.0,794.0,6,45.0
268,ID_2862,"MG Road, Pune",Pune,Salad,150.0,50,3.7,26.0,10.0,1,30.0
269,ID_6448,"Nathan Road, Mangaldas Road, Pune",Pune,"Chinese, North Indian, Mughlai",250.0,50,3.1,9.0,1.0,3,30.0
270,ID_3752,"Sector 3, Marathalli",Bangalore,"North Indian, South Indian",200.0,99,3.2,7.0,2.0,2,65.0
271,ID_4189,"Chandni Chowk, Kolkata",Kolkata,"South Indian, Fast Food",100.0,50,3.6,63.0,26.0,2,30.0
272,ID_826,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Chinese, Sushi, Asian, Thai",650.0,50,4.4,925.0,589.0,4,30.0
273,ID_7754,"Rmz Centennial, I Gate, Whitefield",Bangalore,"South Indian, North Indian, Chinese",150.0,50,3.3,24.0,8.0,3,30.0
274,ID_1429,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Rolls, Lebanese",250.0,50,3.4,40.0,7.0,3,45.0
275,ID_342,"MG Road, Pune",Pune,South Indian,100.0,50,3.6,33.0,8.0,1,30.0
276,ID_7497,"MG Road, Pune",Pune,Maharashtrian,100.0,0,3.3,12.0,1.0,1,30.0
277,ID_7057,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, Chinese",300.0,0,3.6,102.0,48.0,2,45.0
278,ID_5097,"Dockyard Road, Mumbai CST Area",Mumbai,"Chinese, North Indian",150.0,50,3.7,53.0,18.0,2,30.0
279,ID_744,"Dockyard Road, Mumbai CST Area",Mumbai,"North Indian, South Indian, Chinese",200.0,50,3.4,47.0,6.0,3,65.0
280,ID_3755,"Delhi Administration Flats, Timarpur",Delhi,"Continental, Pizza, Italian",250.0,50,3.9,297.0,145.0,3,45.0
281,ID_4202,"Sandhurst Road, Mumbai CST Area",Mumbai,"Parsi, Bakery",200.0,50,4.0,4335.0,2363.0,2,30.0
282,ID_7319,"Delhi High Court, India Gate",Delhi,"North Indian, Chinese, Fast Food",600.0,50,3.9,750.0,536.0,3,30.0
283,ID_5592,Majestic,Bangalore,Beverages,100.0,50,3.6,11.0,4.0,1,45.0
284,ID_6055,Mumbai Central,Mumbai,Fast Food,100.0,50,3.8,110.0,53.0,1,30.0
285,ID_5299,"D-Block, Sector 63, Noida",Noida,"Fast Food, Pizza, North Indian, Momos",200.0,50,4.1,479.0,247.0,4,45.0
286,ID_4237,"Sector 1, Noida",Noida,North Indian,100.0,50,3.3,15.0,1.0,1,30.0
287,ID_5908,"Sector 14, Noida",Noida,North Indian,200.0,50,2.4,19.0,11.0,1,30.0
288,ID_7532,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Bakery, Desserts, Mithai",200.0,50,3.6,63.0,26.0,3,30.0
289,ID_1637,Majestic,Bangalore,Fast Food,150.0,50,3.8,112.0,37.0,1,45.0
290,ID_3921,"D-Block, Sector 63, Noida",Noida,"Mughlai, North Indian, Kebab, Rolls",350.0,50,3.6,67.0,11.0,4,30.0
291,ID_8013,Majestic,Bangalore,"North Indian, Chinese",350.0,50,3.6,34.0,18.0,2,30.0
292,ID_7271,"Panjetan Colony, Malakpet, Hyderabad",Hyderabad,South Indian,50.0,50,3.1,98.0,10.0,1,30.0
293,ID_7269,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,North Indian,100.0,50,4.2,236.0,72.0,1,45.0
294,ID_8281,"Nathan Road, Mangaldas Road, Pune",Pune,"Street Food, Fast Food, North Indian",150.0,50,2.9,8.0,5.0,3,45.0
295,ID_5063,Delhi University-GTB Nagar,Delhi,"Bakery, Desserts, Fast Food",200.0,50,3.5,32.0,10.0,3,30.0
296,ID_7501,Delhi University-GTB Nagar,Delhi,"North Indian, South Indian",200.0,50,2.9,4.0,3.0,2,30.0
297,ID_1555,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Continental, Chinese, Juices",100.0,50,3.4,25.0,20.0,4,30.0
298,ID_2301,Mumbai Central,Mumbai,"Pizza, Fast Food",200.0,0,3.6,277.0,89.0,2,30.0
299,ID_465,"Babarpur, New Delhi, Delhi",Delhi,North Indian,250.0,50,3.1,5.0,26.0,1,30.0
300,ID_8478,Mumbai Central,Mumbai,Chinese,200.0,50,3.4,25.0,17.0,1,30.0
301,ID_7301,"Sector 14, Noida",Noida,"North Indian, Chinese, South Indian, Fast Food",200.0,50,2.6,123.0,49.0,4,45.0
302,ID_4152,"FTI College, Law College Road, Pune",Pune,"Fast Food, Beverages",100.0,50,3.6,63.0,26.0,2,45.0
303,ID_4850,"Sector 3, Marathalli",Bangalore,"Arabian, North Indian, Biryani, Chinese, Seafood",350.0,50,2.9,839.0,245.0,5,45.0
304,ID_7067,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,South Indian,100.0,50,3.5,237.0,2.0,1,45.0
305,ID_4124,"Sandhurst Road, Mumbai CST Area",Mumbai,Desserts,100.0,50,3.6,63.0,26.0,1,30.0
306,ID_1543,"Sector 3, Marathalli",Bangalore,"North Indian, Chinese",100.0,50,3.4,29.0,23.0,2,65.0
307,ID_1153,"Delhi Administration Flats, Timarpur",Delhi,"Burger, Fast Food",150.0,50,3.6,374.0,87.0,2,45.0
308,ID_2292,"Sector 1, Noida",Noida,"Fast Food, Pizza",200.0,50,3.3,32.0,3.0,2,45.0
309,ID_6000,"Nathan Road, Mangaldas Road, Pune",Pune,North Indian,100.0,50,3.6,63.0,26.0,1,30.0
310,ID_2718,"MG Road, Pune",Pune,"North Indian, Chinese, Seafood",500.0,99,3.1,46.0,32.0,3,30.0
311,ID_6711,"Sector 1, Noida",Noida,"South Indian, Chinese",100.0,50,2.9,43.0,15.0,2,30.0
312,ID_4406,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Sandwich, Desserts, Beverages, Continental, Chinese, Biryani, Mughlai",200.0,50,3.9,59.0,31.0,8,30.0
313,ID_3969,Mumbai Central,Mumbai,"Beverages, Desserts, Ice Cream",200.0,99,3.7,246.0,83.0,3,30.0
314,ID_4393,"Sector 14, Noida",Noida,"Mughlai, North Indian",150.0,50,3.6,36.0,12.0,2,30.0
315,ID_2172,"Delhi High Court, India Gate",Delhi,"North Indian, Mughlai, Chinese",200.0,50,3.6,87.0,28.0,3,65.0
316,ID_7644,"Sector 1, Noida",Noida,"Chinese, North Indian",250.0,99,3.6,63.0,26.0,2,45.0
317,ID_8275,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"South Indian, Chinese",100.0,50,4.0,62.0,32.0,2,30.0
318,ID_7115,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"South Indian, North Indian, Chinese, Biryani",300.0,50,4.0,201.0,54.0,4,45.0
319,ID_4793,"Dockyard Road, Mumbai CST Area",Mumbai,Sandwich,100.0,50,3.5,44.0,4.0,1,45.0
320,ID_2034,"Tiretti, Kolkata",Kolkata,"Biryani, Fast Food",100.0,50,3.4,15.0,4.0,2,30.0
321,ID_8367,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.0,129.0,42.0,2,65.0
322,ID_4997,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Mughlai",200.0,99,3.2,37.0,7.0,2,65.0
323,ID_3755,Delhi University-GTB Nagar,Delhi,"Continental, Pizza, Italian",250.0,50,3.9,297.0,145.0,3,45.0
324,ID_6027,"MG Road, Pune",Pune,Fast Food,150.0,50,3.6,63.0,26.0,1,30.0
325,ID_383,Pune University,Pune,"Fast Food, Healthy Food",250.0,50,4.7,707.0,453.0,2,30.0
326,ID_5663,Delhi Cantt.,Delhi,"Fast Food, Chinese",100.0,50,3.7,62.0,22.0,2,30.0
327,ID_7564,"FTI College, Law College Road, Pune",Pune,"Biryani, North Indian",150.0,50,3.6,63.0,26.0,2,30.0
328,ID_3157,"Rmz Centennial, I Gate, Whitefield",Bangalore,North Indian,150.0,50,3.6,63.0,26.0,1,30.0
329,ID_1475,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Cafe, Tea, Street Food",200.0,50,4.3,534.0,318.0,3,30.0
330,ID_4039,"D-Block, Sector 63, Noida",Noida,"Chinese, Thai",200.0,99,4.1,258.0,99.0,2,45.0
331,ID_2426,"Babarpur, New Delhi, Delhi",Delhi,Fast Food,100.0,50,3.6,63.0,26.0,1,30.0
332,ID_4881,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Juices,50.0,50,3.2,5.0,2.0,1,30.0
333,ID_939,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Biryani, North Indian, Chinese, Andhra, South Indian",300.0,50,4.3,313.0,205.0,5,30.0
334,ID_5708,"Sector 63A,Gurgaon",Gurgaon,"Pizza, Fast Food",300.0,50,3.7,530.0,165.0,2,45.0
335,ID_1947,"FTI College, Law College Road, Pune",Pune,"Bar Food, North Indian, Italian, Continental",550.0,50,4.3,3394.0,1845.0,4,30.0
336,ID_4345,"Sandhurst Road, Mumbai CST Area",Mumbai,"North Indian, Chinese, Italian, Finger Food, American",800.0,99,4.4,1102.0,766.0,5,30.0
337,ID_5984,Delhi Cantt.,Delhi,North Indian,100.0,50,2.9,37.0,16.0,1,30.0
338,ID_3182,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Biryani, Mughlai, North Indian, Chinese",200.0,50,3.1,25.0,9.0,4,30.0
339,ID_4379,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Fast Food, Biryani, North Indian",200.0,50,3.6,63.0,26.0,3,30.0
340,ID_8089,"Yerawada, Pune, Maharashtra",Pune,"North Indian, Chinese, Thai, European, Italian",650.0,50,3.6,186.0,114.0,5,30.0
341,ID_4120,"Yerawada, Pune, Maharashtra",Pune,"Konkan, Maharashtrian",150.0,50,3.0,6.0,3.0,2,30.0
342,ID_2083,"Chatta Bazaar, Malakpet, Hyderabad",Hyderabad,"Cafe, Beverages, Fast Food, Desserts",250.0,50,3.5,158.0,44.0,4,65.0
343,ID_4065,"Chandni Chowk, Kolkata",Kolkata,Cafe,100.0,50,3.6,63.0,26.0,1,30.0
344,ID_7341,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Odia, Bengali, Salad, North Indian",100.0,50,3.8,51.0,34.0,4,30.0
345,ID_911,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,Biryani,200.0,50,3.6,63.0,26.0,1,30.0
346,ID_6086,Delhi Cantt.,Delhi,South Indian,100.0,99,3.5,150.0,15.0,1,45.0
347,ID_1796,"Delhi High Court, India Gate",Delhi,"Cafe, Beverages, Bakery",200.0,50,3.7,126.0,51.0,3,30.0
348,ID_7915,"Sector 1, Noida",Noida,"Italian, Pizza, Burger",200.0,50,3.8,78.0,44.0,3,30.0
349,ID_7295,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,"Bakery, Desserts, Ice Cream",150.0,50,3.9,76.0,22.0,3,45.0
350,ID_7969,"Sector 1, Noida",Noida,"North Indian, Chinese",150.0,50,3.3,16.0,10.0,2,65.0
351,ID_5222,"Delhi Administration Flats, Timarpur",Delhi,North Indian,100.0,50,3.6,63.0,26.0,1,30.0
352,ID_8023,"Delhi Administration Flats, Timarpur",Delhi,"North Indian, Fast Food",200.0,50,3.7,575.0,104.0,2,45.0
353,ID_8450,"MG Road, Pune",Pune,Desserts,150.0,50,4.2,192.0,110.0,1,30.0
354,ID_2407,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese, Fast Food",200.0,50,3.5,29.0,17.0,3,30.0
355,ID_5193,"MG Road, Pune",Pune,"Desserts, Beverages",100.0,50,4.0,157.0,83.0,2,30.0
356,ID_4885,Pune University,Pune,"Ice Cream, Desserts",200.0,50,4.0,160.0,83.0,2,30.0
357,ID_4625,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Fast Food, North Eastern, Momos",100.0,50,2.7,6.0,5.0,3,30.0
358,ID_7913,Delhi Cantt.,Delhi,Pizza,150.0,50,3.5,4.0,1.0,1,30.0
359,ID_7627,"Sector 14, Noida",Noida,"North Indian, Chinese",300.0,50,3.3,69.0,26.0,2,30.0
360,ID_969,"Sector 14, Noida",Noida,Rolls,100.0,50,3.4,14.0,8.0,1,45.0
361,ID_188,"Sector 3, Marathalli",Bangalore,"North Indian, Mughlai",150.0,50,2.8,63.0,26.0,2,30.0
362,ID_4244,"Delhi Administration Flats, Timarpur",Delhi,Tibetan,100.0,50,4.0,126.0,53.0,1,30.0
363,ID_1862,"Delhi High Court, India Gate",Delhi,"North Indian, Chinese",300.0,50,4.3,1141.0,478.0,2,30.0
364,ID_367,"FTI College, Law College Road, Pune",Pune,Fast Food,100.0,99,3.3,12.0,1.0,1,30.0
365,ID_2063,"Sector 63A,Gurgaon",Gurgaon,"North Indian, Fast Food",100.0,50,2.7,22.0,4.0,2,45.0
366,ID_4518,"FTI College, Law College Road, Pune",Pune,"Fast Food, Sandwich",150.0,50,4.0,107.0,32.0,2,30.0
367,ID_6699,"Raja Bazar, Kolkata",Kolkata,Beverages,100.0,50,4.1,139.0,70.0,1,30.0
368,ID_4776,"Sandhurst Road, Mumbai CST Area",Mumbai,Fast Food,100.0,50,3.6,63.0,26.0,1,30.0
369,ID_5461,"Sector 1, Noida",Noida,Paan,50.0,50,3.6,63.0,26.0,1,30.0
370,ID_8595,"Sector 3, Marathalli",Bangalore,Ice Cream,100.0,50,3.6,63.0,26.0,1,30.0
371,ID_444,"Sector 14, Noida",Noida,North Indian,100.0,50,3.5,22.0,13.0,1,30.0
372,ID_921,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Biryani, North Indian",200.0,50,3.8,58.0,45.0,2,20.0
373,ID_7134,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Biryani, Kebab",100.0,50,3.7,14.0,3.0,2,30.0
374,ID_2973,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Street Food, North Indian, Mithai",200.0,50,4.1,113.0,41.0,3,30.0
375,ID_18,"MG Road, Pune",Pune,"Pizza, Italian, Beverages",400.0,50,4.5,366.0,232.0,3,45.0
376,ID_7066,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Beverages, Desserts, Juices",100.0,50,4.1,237.0,95.0,3,45.0
377,ID_1079,"Rmz Centennial, I Gate, Whitefield",Bangalore,"North Indian, Continental, Asian, Pizza",500.0,50,4.1,643.0,435.0,4,65.0
378,ID_7959,"Sector 14, Noida",Noida,North Indian,200.0,99,3.4,37.0,14.0,1,30.0
379,ID_7080,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Juices, Beverages",50.0,50,3.4,9.0,1.0,2,30.0
380,ID_6227,"D-Block, Sector 63, Noida",Noida,Rolls,100.0,50,3.6,63.0,26.0,1,30.0
381,ID_6788,"FTI College, Law College Road, Pune",Pune,South Indian,100.0,50,2.8,6.0,2.0,1,30.0
382,ID_1015,"Hyderabad Public School, Begumpet",Hyderabad,"Continental, Desserts, Beverages, Sandwich",200.0,50,3.2,19.0,10.0,4,30.0
383,ID_1966,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",400.0,50,3.4,76.0,40.0,2,65.0
384,ID_1848,"Delhi High Court, India Gate",Delhi,"Desserts, Ice Cream",200.0,50,4.0,65.0,39.0,2,30.0
385,ID_4973,"Nathan Road, Mangaldas Road, Pune",Pune,"Salad, European, Steak, Healthy Food, Beverages, Finger Food",550.0,50,4.2,1319.0,659.0,6,45.0
386,ID_7547,"FTI College, Law College Road, Pune",Pune,"Ice Cream, Paan, Desserts",150.0,50,3.9,50.0,26.0,3,30.0
387,ID_4674,Delhi Cantt.,Delhi,"North Indian, Chinese",250.0,50,3.5,179.0,53.0,2,45.0
388,ID_1270,"Sector 1, Noida",Noida,"North Indian, South Indian",150.0,50,3.6,63.0,26.0,2,30.0
389,ID_8012,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Desserts,150.0,50,3.7,63.0,26.0,1,30.0
390,ID_2880,"Delhi Administration Flats, Timarpur",Delhi,"Chinese, Biryani",150.0,50,3.6,63.0,26.0,2,30.0
391,ID_1432,Delhi University-GTB Nagar,Delhi,"Cafe, Chinese, Italian",300.0,99,4.1,803.0,554.0,3,45.0
392,ID_7377,Majestic,Bangalore,"Fast Food, Sandwich",100.0,50,3.8,26.0,6.0,2,45.0
393,ID_8518,"D-Block, Sector 63, Noida",Noida,"Wraps, Fast Food",150.0,50,3.6,63.0,26.0,2,30.0
394,ID_4601,Mumbai Central,Mumbai,"Lebanese, North Indian, Mediterranean, Biryani, Rolls, Fast Food",200.0,50,3.6,785.0,399.0,6,45.0
395,ID_1752,"Chandni Chowk, Kolkata",Kolkata,"Street Food, Desserts",100.0,50,3.6,63.0,26.0,2,30.0
396,ID_8657,"Delhi Administration Flats, Timarpur",Delhi,"Continental, Italian, North Indian, Chinese",200.0,50,3.8,286.0,77.0,4,30.0
397,ID_8033,"Delhi High Court, India Gate",Delhi,"Continental, North Indian, Mughlai, Chinese, Italian",300.0,50,4.0,267.0,165.0,5,30.0
398,ID_408,Pune University,Pune,"Biryani, North Indian, Maharashtrian",150.0,50,3.6,63.0,26.0,3,30.0
399,ID_1140,"Delhi High Court, India Gate",Delhi,"American, Fast Food",200.0,50,3.8,80.0,27.0,2,30.0
400,ID_1706,Delhi Cantt.,Delhi,Chinese,150.0,50,3.1,4.0,26.0,1,30.0
401,ID_6776,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, South Indian, Chinese",200.0,50,3.4,27.0,10.0,3,30.0
402,ID_6003,"FTI College, Law College Road, Pune",Pune,"Fast Food, Beverages",100.0,50,3.6,63.0,26.0,2,30.0
403,ID_1016,"Tejas Nagar Colony, Wadala West, Mumbai",Mumbai,Fast Food,150.0,50,3.6,63.0,26.0,1,30.0
404,ID_8460,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Mediterranean, European, Continental",400.0,50,4.3,124.0,88.0,3,30.0
405,ID_2033,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Chinese",200.0,50,3.4,17.0,4.0,2,45.0
406,ID_5847,"Sandhurst Road, Mumbai CST Area",Mumbai,"Chinese, Mughlai",250.0,50,3.6,63.0,26.0,2,30.0
407,ID_397,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Andhra, Biryani, Chinese",150.0,50,3.6,63.0,26.0,3,30.0
408,ID_1353,"Sector 1, Noida",Noida,Bakery,150.0,50,3.7,21.0,20.0,1,30.0
409,ID_3451,"Sector 14, Noida",Noida,"Chinese, North Indian",200.0,50,3.5,110.0,35.0,2,45.0
410,ID_195,"Dockyard Road, Mumbai CST Area",Mumbai,"Mughlai, North Indian, Chinese, Seafood",150.0,50,4.0,1210.0,503.0,4,45.0
411,ID_4672,"Moulali, Kolkata",Kolkata,"Chinese, North Indian",150.0,50,2.5,17.0,5.0,2,30.0
412,ID_8101,"Dockyard Road, Mumbai CST Area",Mumbai,"Fast Food, Italian",200.0,50,3.4,16.0,4.0,2,30.0
413,ID_5925,"Sector 3, Marathalli",Bangalore,"North Indian, Fast Food",200.0,50,3.6,63.0,26.0,2,30.0
414,ID_2083,"Musi Nagar, Malakpet, Hyderabad",Hyderabad,"Cafe, Beverages, Fast Food, Desserts",250.0,50,3.5,158.0,44.0,4,65.0
415,ID_6296,"Babarpur, New Delhi, Delhi",Delhi,North Indian,150.0,50,3.4,18.0,8.0,1,30.0
416,ID_6954,"Sector 63A,Gurgaon",Gurgaon,Chinese,350.0,50,3.9,81.0,47.0,1,65.0
417,ID_6678,"Delhi High Court, India Gate",Delhi,Lebanese,100.0,50,3.6,63.0,26.0,1,30.0
418,ID_3146,"Sector 3, Marathalli",Bangalore,"Biryani, Chinese, North Indian",150.0,50,3.3,93.0,13.0,3,65.0
419,ID_1000,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Bohri, Biryani",250.0,50,3.7,96.0,55.0,2,30.0
420,ID_7297,"Sector 1, Noida",Noida,Bakery,150.0,99,3.6,63.0,26.0,1,45.0
